PERMNO,date,SICCD,TICKER,COMNAM,HSICIG,BIDLO,ASKHI,PRC,VOL,RET,SHROUT,NUMTRD,RETX,sprtrn,enterdate,positive,negative,total,market_cap
11850,2023-03-16,2911,XOM,EXXON MOBIL CORP,,98.02,101.68,101.03,27476133.0,-0.005806,4118293.0,,-0.005806,0.017562,,0.0,0.0,0.0,416071141.79
11850,2023-03-17,2911,XOM,EXXON MOBIL CORP,,99.14,101.6149,99.84,43199470.0,-0.011779,4118293.0,,-0.011779,-0.011019,2023-03-17,0.0,0.0,1.0,411170373.12
11850,2023-03-20,2911,XOM,EXXON MOBIL CORP,,99.5,102.48,102.45,32042106.0,0.026142,4118293.0,,0.026142,0.008918,,0.0,0.0,0.0,421919117.85
11850,2023-03-21,2911,XOM,EXXON MOBIL CORP,,104.13,107.28,107.04,31592310.0,0.044802,4118293.0,,0.044802,0.012982,,0.0,0.0,0.0,440822082.72
11850,2023-03-22,2911,XOM,EXXON MOBIL CORP,,104.56,107.175,104.59,14952666.0,-0.022889,4118293.0,,-0.022889,-0.016463,,0.0,0.0,0.0,430732264.87
11850,2023-03-23,2911,XOM,EXXON MOBIL CORP,,102.44,106.34,103.41,14385865.0,-0.011282,4118293.0,,-0.011282,0.002985,,0.0,0.0,0.0,425872679.13
11850,2023-03-24,2911,XOM,EXXON MOBIL CORP,,100.9132,103.85,103.53,13405812.0,0.00116,4118293.0,,0.00116,0.00564,2023-03-24,0.0,0.0,1.0,426366874.29
11850,2023-03-27,2911,XOM,EXXON MOBIL CORP,,103.91,106.48,105.8,14805911.0,0.021926,4118293.0,,0.021926,0.001647,,0.0,0.0,0.0,435715399.4
11850,2023-03-28,2911,XOM,EXXON MOBIL CORP,,105.19,107.65,107.12,11047587.0,0.012476,4118293.0,,0.012476,-0.001574,,0.0,0.0,0.0,441151546.16
11850,2023-03-29,2911,XOM,EXXON MOBIL CORP,,107.49,109.16,108.96,14219122.0,0.017177,4118293.0,,0.017177,0.014237,,0.0,0.0,0.0,448729205.28
11850,2023-03-30,2911,XOM,EXXON MOBIL CORP,,108.52,109.57,109.49,11578171.0,0.004864,4118293.0,,0.004864,0.005715,2023-03-30,0.0,0.0,1.0,450911900.57
11850,2023-03-31,2911,XOM,EXXON MOBIL CORP,,109.0499,110.17,109.66,14417961.0,0.001553,4070985.0,,0.001553,0.014437,,0.0,0.0,0.0,446424215.09999996
11850,2023-04-03,2911,XOM,EXXON MOBIL CORP,,113.12,116.85,116.13,28087681.0,0.059,4070985.0,,0.059,0.003699,,0.0,0.0,0.0,472763488.04999995
11850,2023-04-04,2911,XOM,EXXON MOBIL CORP,,114.17,116.7,115.02,16365489.0,-0.009558,4070985.0,,-0.009558,-0.005797,,0.0,0.0,0.0,468244694.7
11850,2023-04-05,2911,XOM,EXXON MOBIL CORP,,114.31,117.0,116.99,16479469.0,0.017127,4070985.0,,0.017127,-0.002492,,0.0,0.0,0.0,476264535.15
11850,2023-04-06,2911,XOM,EXXON MOBIL CORP,,114.77,117.18,115.05,15777957.0,-0.016583,4070985.0,,-0.016583,0.003579,2023-04-06,0.0,0.0,1.0,468366824.25
11850,2023-04-10,2911,XOM,EXXON MOBIL CORP,,114.17,116.18,114.54,13006552.0,-0.004433,4070985.0,,-0.004433,0.000996,2023-04-10,2.0,0.0,2.0,466290621.90000004
11850,2023-04-11,2911,XOM,EXXON MOBIL CORP,,114.38,116.1999,115.35,11758461.0,0.007072,4070985.0,,0.007072,-4.1e-05,2023-04-11,0.0,0.0,2.0,469588119.75
11850,2023-04-12,2911,XOM,EXXON MOBIL CORP,,114.93,116.59,115.23,10919022.0,-0.00104,4070985.0,,-0.00104,-0.004135,2023-04-12,1.0,0.0,3.0,469099601.55
11850,2023-04-13,2911,XOM,EXXON MOBIL CORP,,114.13,115.89,115.77,12399652.0,0.004686,4070985.0,,0.004686,0.013263,2023-04-13,0.0,0.0,3.0,471297933.45
11850,2023-04-14,2911,XOM,EXXON MOBIL CORP,,115.12,116.66,116.05,11530828.0,0.002419,4070985.0,,0.002419,-0.002069,,0.0,0.0,0.0,472437809.25
11850,2023-04-17,2911,XOM,EXXON MOBIL CORP,,114.42,116.51,114.7,13260352.0,-0.011633,4070985.0,,-0.011633,0.003306,2023-04-17,0.0,0.0,1.0,466941979.5
11850,2023-04-18,2911,XOM,EXXON MOBIL CORP,,114.3,117.21,116.94,17436140.0,0.019529,4070985.0,,0.019529,0.000855,2023-04-18,0.0,1.0,16.0,476060985.9
11850,2023-04-19,2911,XOM,EXXON MOBIL CORP,,115.77,116.9,116.57,10682605.0,-0.003164,4070985.0,,-0.003164,-8.4e-05,2023-04-19,0.0,0.0,1.0,474554721.45
11850,2023-04-20,2911,XOM,EXXON MOBIL CORP,,113.2298,115.68,115.64,17038747.0,-0.007978,4070985.0,,-0.007978,-0.005953,,0.0,0.0,0.0,470768705.4
11850,2023-04-21,2911,XOM,EXXON MOBIL CORP,,115.26,116.88,116.01,14315329.0,0.0032,4070985.0,,0.0032,0.000903,2023-04-21,0.0,0.0,2.0,472274969.85
11850,2023-04-24,2911,XOM,EXXON MOBIL CORP,,115.88,118.885,118.2,15831314.0,0.018878,4070985.0,,0.018878,0.000852,,0.0,0.0,0.0,481190427.0
11850,2023-04-25,2911,XOM,EXXON MOBIL CORP,,115.63,117.74,116.52,12179825.0,-0.014213,4070985.0,,-0.014213,-0.015811,2023-04-25,0.0,0.0,1.0,474351172.2
11850,2023-04-26,2911,XOM,EXXON MOBIL CORP,,114.68,117.09,115.45,15566086.0,-0.009183,4070985.0,,-0.009183,-0.003841,,0.0,0.0,0.0,469995218.25
11850,2023-04-27,2911,XOM,EXXON MOBIL CORP,,114.8818,117.01,116.83,16279188.0,0.011953,4070985.0,,0.011953,0.019566,,0.0,0.0,0.0,475613177.55
11850,2023-04-28,2911,XOM,EXXON MOBIL CORP,,116.83,119.92,118.34,24381946.0,0.012925,4070985.0,,0.012925,0.008253,2023-04-28,0.0,0.0,2.0,481760364.90000004
11850,2023-05-01,2911,XOM,EXXON MOBIL CORP,,114.45,117.3,114.67,17354987.0,-0.031012,4070985.0,,-0.031012,-0.000386,,0.0,0.0,0.0,466819849.95
11850,2023-05-02,2911,XOM,EXXON MOBIL CORP,,109.29,113.94,110.1,24324102.0,-0.039853,4070985.0,,-0.039853,-0.011586,2023-05-02,0.0,0.0,1.0,448215448.5
11850,2023-05-03,2911,XOM,EXXON MOBIL CORP,,107.755,109.81,107.93,16212343.0,-0.019709,4070985.0,,-0.019709,-0.006998,2023-05-03,0.0,0.0,3.0,439381411.05
11850,2023-05-04,2911,XOM,EXXON MOBIL CORP,,105.91,108.75,106.04,17177150.0,-0.017511,4070985.0,,-0.017511,-0.007219,2023-05-04,0.0,0.0,1.0,431687249.40000004
11850,2023-05-05,2911,XOM,EXXON MOBIL CORP,,107.53,109.43,108.68,14968197.0,0.024896,4070985.0,,0.024896,0.018475,2023-05-05,0.0,0.0,1.0,442434649.8
11850,2023-05-08,2911,XOM,EXXON MOBIL CORP,,109.04,110.97,109.11,11187752.0,0.003957,4070985.0,,0.003957,0.000452,,0.0,0.0,0.0,444185173.35
11850,2023-05-09,2911,XOM,EXXON MOBIL CORP,,108.21,110.23,109.14,11370769.0,0.000275,4070985.0,,0.000275,-0.004579,,0.0,0.0,0.0,444307302.9
11850,2023-05-10,2911,XOM,EXXON MOBIL CORP,,106.71,110.01,107.74,14884793.0,-0.012828,4070985.0,,-0.012828,0.004484,2023-05-10,0.0,0.0,1.0,438607923.9
11850,2023-05-11,2911,XOM,EXXON MOBIL CORP,,104.933,106.82,105.79,17165897.0,-0.018099,4070985.0,,-0.018099,-0.001697,2023-05-11,0.0,0.0,2.0,430669503.15000004
11850,2023-05-12,2911,XOM,EXXON MOBIL CORP,,104.775,107.01,105.78,12613254.0,-9.5e-05,4070985.0,,-9.5e-05,-0.001583,,0.0,0.0,0.0,430628793.3
11850,2023-05-15,2911,XOM,EXXON MOBIL CORP,,104.58,105.925,105.07,13715576.0,0.001891,4070985.0,,-0.006712,0.002958,2023-05-15,0.0,0.0,1.0,427738393.95
11850,2023-05-16,2911,XOM,EXXON MOBIL CORP,,102.02,104.81,102.52,14800200.0,-0.02427,4070985.0,,-0.02427,-0.006378,,0.0,0.0,0.0,417357382.2
11850,2023-05-17,2911,XOM,EXXON MOBIL CORP,,102.85,105.23,104.82,14064742.0,0.022435,4070985.0,,0.022435,0.011891,2023-05-17,0.0,0.0,1.0,426720647.7
11850,2023-05-18,2911,XOM,EXXON MOBIL CORP,,104.13,105.91,105.77,12005609.0,0.009063,4070985.0,,0.009063,0.009445,,0.0,0.0,0.0,430588083.45
11850,2023-05-19,2911,XOM,EXXON MOBIL CORP,,105.82,107.05,106.26,13359630.0,0.004633,4070985.0,,0.004633,-0.001446,,0.0,0.0,0.0,432582866.1
11850,2023-05-22,2911,XOM,EXXON MOBIL CORP,,104.88,107.04,104.97,12882000.0,-0.01214,4070985.0,,-0.01214,0.000155,,0.0,0.0,0.0,427331295.45
11850,2023-05-23,2911,XOM,EXXON MOBIL CORP,,105.75,108.22,106.4,14394440.0,0.013623,4070985.0,,0.013623,-0.011222,,0.0,0.0,0.0,433152804.0
11850,2023-05-24,2911,XOM,EXXON MOBIL CORP,,106.73,108.51,107.59,16340293.0,0.011184,4070985.0,,0.011184,-0.007319,,0.0,0.0,0.0,437997276.15000004
11850,2023-05-25,2911,XOM,EXXON MOBIL CORP,,104.71,106.43,105.66,14316463.0,-0.017938,4070985.0,,-0.017938,0.008758,2023-05-25,0.0,0.0,1.0,430140275.09999996
11850,2023-05-26,2911,XOM,EXXON MOBIL CORP,,104.8327,106.95,104.97,12370326.0,-0.00653,4070985.0,,-0.00653,0.013049,,0.0,0.0,0.0,427331295.45
11850,2023-05-30,2911,XOM,EXXON MOBIL CORP,,102.61,104.12,104.04,11938025.0,-0.00886,4070985.0,,-0.00886,1.7e-05,2023-05-30,0.0,0.0,2.0,423545279.40000004
11850,2023-05-31,2911,XOM,EXXON MOBIL CORP,,101.74,103.04,102.18,24926117.0,-0.017878,4042985.0,,-0.017878,-0.006109,,0.0,0.0,0.0,413112207.3
11850,2023-06-01,2911,XOM,EXXON MOBIL CORP,,101.26,105.58,103.36,13551936.0,0.011548,4042985.0,,0.011548,0.009854,2023-06-01,0.0,0.0,2.0,417882929.6
11850,2023-06-02,2911,XOM,EXXON MOBIL CORP,,104.53,106.13,105.76,14112041.0,0.02322,4042985.0,,0.02322,0.014534,,0.0,0.0,0.0,427586093.6
11850,2023-06-05,2911,XOM,EXXON MOBIL CORP,,105.09,107.29,105.29,12248272.0,-0.004444,4042985.0,,-0.004444,-0.002004,,0.0,0.0,0.0,425685890.65000004
11850,2023-06-06,2911,XOM,EXXON MOBIL CORP,,103.98,106.27,106.15,12209768.0,0.008168,4042985.0,,0.008168,0.002354,,0.0,0.0,0.0,429162857.75
11850,2023-06-07,2911,XOM,EXXON MOBIL CORP,,106.73,108.89,108.53,16027086.0,0.022421,4042985.0,,0.022421,-0.003812,2023-06-07,1.0,0.0,15.0,438785162.05
11850,2023-06-08,2911,XOM,EXXON MOBIL CORP,,105.9,109.14,108.19,13517919.0,-0.003133,4042985.0,,-0.003133,0.006189,,0.0,0.0,0.0,437410547.15
11850,2023-06-09,2911,XOM,EXXON MOBIL CORP,,107.16,108.61,107.39,12252531.0,-0.007394,4042985.0,,-0.007394,0.001148,2023-06-09,0.0,0.0,3.0,434176159.15
11850,2023-06-12,2911,XOM,EXXON MOBIL CORP,,105.555,107.06,106.42,14115160.0,-0.009033,4042985.0,,-0.009033,0.009321,,0.0,0.0,0.0,430254463.7
11850,2023-06-13,2911,XOM,EXXON MOBIL CORP,,106.275,108.34,106.44,13533780.0,0.000188,4042985.0,,0.000188,0.006933,,0.0,0.0,0.0,430335323.4
11850,2023-06-14,2911,XOM,EXXON MOBIL CORP,,104.39,108.11,105.16,16627681.0,-0.012026,4042985.0,,-0.012026,0.000819,,0.0,0.0,0.0,425160302.59999996
11850,2023-06-15,2911,XOM,EXXON MOBIL CORP,,105.44,107.03,105.89,16224117.0,0.006942,4042985.0,,0.006942,0.012178,,0.0,0.0,0.0,428111681.65
11850,2023-06-16,2911,XOM,EXXON MOBIL CORP,,104.955,106.77,105.13,43128871.0,-0.007177,4042985.0,,-0.007177,-0.003672,,0.0,0.0,0.0,425039013.04999995
11850,2023-06-20,2911,XOM,EXXON MOBIL CORP,,102.12,104.77,102.72,17519379.0,-0.022924,4042985.0,,-0.022924,-0.004735,,0.0,0.0,0.0,415295419.2
11850,2023-06-21,2911,XOM,EXXON MOBIL CORP,,102.33,104.63,103.87,13285741.0,0.011195,4042985.0,,0.011195,-0.005245,,0.0,0.0,0.0,419944851.95000005
11850,2023-06-22,2911,XOM,EXXON MOBIL CORP,,102.65,103.885,103.3,12458807.0,-0.005488,4042985.0,,-0.005488,0.003711,2023-06-22,0.0,0.0,2.0,417640350.5
11850,2023-06-23,2911,XOM,EXXON MOBIL CORP,,101.62,102.82,102.4,17933599.0,-0.008713,4042985.0,,-0.008713,-0.007659,,0.0,0.0,0.0,414001664.0
11850,2023-06-26,2911,XOM,EXXON MOBIL CORP,,102.2,104.905,104.29,14283407.0,0.018457,4042985.0,,0.018457,-0.004487,,0.0,0.0,0.0,421642905.65000004
11850,2023-06-27,2911,XOM,EXXON MOBIL CORP,,103.27,104.61,104.55,13227486.0,0.002493,4042985.0,,0.002493,0.011456,2023-06-27,0.0,0.0,1.0,422694081.75
11850,2023-06-28,2911,XOM,EXXON MOBIL CORP,,103.2,105.82,105.4,13084062.0,0.00813,4042985.0,,0.00813,-0.000354,2023-06-28,1.0,0.0,2.0,426130619.0
11850,2023-06-29,2911,XOM,EXXON MOBIL CORP,,105.13,106.73,106.7,11364436.0,0.012334,4042985.0,,0.012334,0.004474,,0.0,0.0,0.0,431386499.5
11850,2023-06-30,2911,XOM,EXXON MOBIL CORP,,106.8101,107.875,107.25,13544664.0,0.005155,4042985.0,,0.005155,0.012269,2023-06-30,0.0,0.0,2.0,433610141.25
11850,2023-07-03,2911,XOM,EXXON MOBIL CORP,,107.07,108.46,107.46,7396992.0,0.001958,4042985.0,,0.001958,0.001171,,0.0,0.0,0.0,434459168.09999996
11850,2023-07-05,2911,XOM,EXXON MOBIL CORP,,106.1,107.92,106.91,12491205.0,-0.005118,4042985.0,,-0.005118,-0.001968,,0.0,0.0,0.0,432235526.34999996
11850,2023-07-06,2911,XOM,EXXON MOBIL CORP,,102.43,105.72,102.92,17964883.0,-0.037321,4042985.0,,-0.037321,-0.007923,,0.0,0.0,0.0,416104016.2
11850,2023-07-07,2911,XOM,EXXON MOBIL CORP,,101.56,104.0,103.16,21929158.0,0.002332,4042985.0,,0.002332,-0.002865,2023-07-07,0.0,0.0,1.0,417074332.59999996
11850,2023-07-10,2911,XOM,EXXON MOBIL CORP,,102.75,104.75,104.69,14877615.0,0.014831,4042985.0,,0.014831,0.002405,,0.0,0.0,0.0,423260099.65
11850,2023-07-11,2911,XOM,EXXON MOBIL CORP,,104.81,106.16,105.97,12581080.0,0.012227,4042985.0,,0.012227,0.006742,,0.0,0.0,0.0,428435120.45
11850,2023-07-12,2911,XOM,EXXON MOBIL CORP,,106.13,107.65,106.49,13238236.0,0.004907,4042985.0,,0.004907,0.007411,,0.0,0.0,0.0,430537472.65
11850,2023-07-13,2911,XOM,EXXON MOBIL CORP,,103.32,106.23,104.54,26826838.0,-0.018312,4042985.0,,-0.018312,0.00847,,0.0,0.0,0.0,422653651.90000004
11850,2023-07-14,2911,XOM,EXXON MOBIL CORP,,100.53,104.05,100.94,28181920.0,-0.034437,4042985.0,,-0.034437,-0.001024,2023-07-14,0.0,0.0,1.0,408098905.9
11850,2023-07-17,2911,XOM,EXXON MOBIL CORP,,100.22,101.665,101.38,18055849.0,0.004359,4042985.0,,0.004359,0.003855,2023-07-17,0.0,0.0,1.0,409877819.29999995
11850,2023-07-18,2911,XOM,EXXON MOBIL CORP,,100.34,102.2,100.92,24617795.0,-0.004537,4042985.0,,-0.004537,0.007117,,0.0,0.0,0.0,408018046.2
11850,2023-07-19,2911,XOM,EXXON MOBIL CORP,,100.8,102.4,101.62,15556541.0,0.006936,4042985.0,,0.006936,0.002358,,0.0,0.0,0.0,410848135.70000005
11850,2023-07-20,2911,XOM,EXXON MOBIL CORP,,102.36,103.66,103.41,15740202.0,0.017615,4042985.0,,0.017615,-0.006757,,0.0,0.0,0.0,418085078.84999996
11850,2023-07-21,2911,XOM,EXXON MOBIL CORP,,103.26,104.38,103.89,17121487.0,0.004642,4042985.0,,0.004642,0.000324,,0.0,0.0,0.0,420025711.65
11850,2023-07-24,2911,XOM,EXXON MOBIL CORP,,103.96,106.16,105.52,15090856.0,0.01569,4042985.0,,0.01569,0.004034,,0.0,0.0,0.0,426615777.2
11850,2023-07-25,2911,XOM,EXXON MOBIL CORP,,104.54,106.0901,105.68,14116084.0,0.001516,4042985.0,,0.001516,0.002815,,0.0,0.0,0.0,427262654.8
11850,2023-07-26,2911,XOM,EXXON MOBIL CORP,,104.6391,105.72,105.09,15159624.0,-0.005583,4042985.0,,-0.005583,-0.000155,,0.0,0.0,0.0,424877293.65000004
11850,2023-07-27,2911,XOM,EXXON MOBIL CORP,,104.74,106.99,105.42,17677887.0,0.00314,4042985.0,,0.00314,-0.006425,,0.0,0.0,0.0,426211478.7
11850,2023-07-28,2911,XOM,EXXON MOBIL CORP,,102.32,105.16,104.16,17571675.0,-0.011952,4042985.0,,-0.011952,0.009878,2023-07-28,0.0,0.0,2.0,421117317.59999996
11850,2023-07-31,2911,XOM,EXXON MOBIL CORP,,105.19,107.86,107.24,24200295.0,0.02957,4042985.0,,0.02957,0.001469,,0.0,0.0,0.0,433569711.4
11850,2023-08-01,2911,XOM,EXXON MOBIL CORP,,105.53,107.32,106.62,14212939.0,-0.005781,4042985.0,,-0.005781,-0.002665,,0.0,0.0,0.0,431063060.70000005
11850,2023-08-02,2911,XOM,EXXON MOBIL CORP,,104.57,106.375,105.29,13489809.0,-0.012474,4042985.0,,-0.012474,-0.01384,2023-08-02,0.0,0.0,1.0,425685890.65000004
11850,2023-08-03,2911,XOM,EXXON MOBIL CORP,,105.3,107.88,107.12,16283107.0,0.017381,4042985.0,,0.017381,-0.002548,,0.0,0.0,0.0,433084553.20000005
11850,2023-08-04,2911,XOM,EXXON MOBIL CORP,,107.33,109.24,107.42,14279634.0,0.002801,4042985.0,,0.002801,-0.0053,,0.0,0.0,0.0,434297448.7
11850,2023-08-07,2911,XOM,EXXON MOBIL CORP,,106.505,108.42,107.2,12410827.0,-0.002048,4042985.0,,-0.002048,0.009024,,0.0,0.0,0.0,433407992.0
11850,2023-08-08,2911,XOM,EXXON MOBIL CORP,,104.835,107.75,107.73,14065573.0,0.004944,4042985.0,,0.004944,-0.004218,,0.0,0.0,0.0,435550774.05
11850,2023-08-09,2911,XOM,EXXON MOBIL CORP,,108.31,110.415,109.56,19919601.0,0.016987,4042985.0,,0.016987,-0.007039,,0.0,0.0,0.0,442949436.6
11850,2023-08-10,2911,XOM,EXXON MOBIL CORP,,109.44,111.63,110.12,15837170.0,0.005111,4042985.0,,0.005111,0.000251,,0.0,0.0,0.0,445213508.20000005
11850,2023-08-11,2911,XOM,EXXON MOBIL CORP,,110.05,112.07,111.83,14047044.0,0.015529,4042985.0,,0.015529,-0.00107,2023-08-11,0.0,0.0,1.0,452127012.55
11850,2023-08-14,2911,XOM,EXXON MOBIL CORP,,110.78,111.98,111.92,12973383.0,0.000805,4042985.0,,0.000805,0.00575,,0.0,0.0,0.0,452490881.2
11850,2023-08-15,2911,XOM,EXXON MOBIL CORP,,107.965,110.86,108.16,14909578.0,-0.025465,4042985.0,,-0.033595,-0.011551,,0.0,0.0,0.0,437289257.59999996
11850,2023-08-16,2911,XOM,EXXON MOBIL CORP,,106.275,109.33,106.34,13695121.0,-0.016827,4042985.0,,-0.016827,-0.007555,,0.0,0.0,0.0,429931024.90000004
11850,2023-08-17,2911,XOM,EXXON MOBIL CORP,,107.42,110.145,108.4,16709544.0,0.019372,4042985.0,,0.019372,-0.007713,2023-08-17,0.0,0.0,1.0,438259574.0
11850,2023-08-18,2911,XOM,EXXON MOBIL CORP,,107.62,110.195,110.04,16223953.0,0.015129,4042985.0,,0.015129,-0.000149,,0.0,0.0,0.0,444890069.40000004
11850,2023-08-21,2911,XOM,EXXON MOBIL CORP,,108.1416,110.9793,108.71,11092380.0,-0.012087,4042985.0,,-0.012087,0.006879,,0.0,0.0,0.0,439512899.34999996
11850,2023-08-22,2911,XOM,EXXON MOBIL CORP,,107.95,109.72,108.1,10520842.0,-0.005611,4042985.0,,-0.005611,-0.002777,,0.0,0.0,0.0,437046678.5
11850,2023-08-23,2911,XOM,EXXON MOBIL CORP,,105.72,107.3,107.15,11435553.0,-0.008788,4042985.0,,-0.008788,0.011045,,0.0,0.0,0.0,433205842.75
11850,2023-08-24,2911,XOM,EXXON MOBIL CORP,,106.07,107.765,106.35,10818478.0,-0.007466,4042985.0,,-0.007466,-0.013458,,0.0,0.0,0.0,429971454.75
11850,2023-08-25,2911,XOM,EXXON MOBIL CORP,,106.62,108.93,108.25,13579304.0,0.017866,4042985.0,,0.017866,0.006718,,0.0,0.0,0.0,437653126.25
11850,2023-08-28,2911,XOM,EXXON MOBIL CORP,,108.44,110.04,109.16,10382122.0,0.008407,4042985.0,,0.008407,0.006265,,0.0,0.0,0.0,441332242.59999996
11850,2023-08-29,2911,XOM,EXXON MOBIL CORP,,108.42,110.02,109.81,9665010.0,0.005955,4042985.0,,0.005955,0.014508,,0.0,0.0,0.0,443960182.85
11850,2023-08-30,2911,XOM,EXXON MOBIL CORP,,109.98,111.14,110.88,11922060.0,0.009744,4042985.0,,0.009744,0.003833,,0.0,0.0,0.0,448286176.79999995
11850,2023-08-31,2911,XOM,EXXON MOBIL CORP,,110.615,111.4166,111.19,17479834.0,0.002796,4003193.0,,0.002796,-0.001597,,0.0,0.0,0.0,445115029.67
11850,2023-09-01,2911,XOM,EXXON MOBIL CORP,,112.2,113.82,113.52,14843482.0,0.020955,4003193.0,,0.020955,0.001799,,0.0,0.0,0.0,454442469.35999995
11850,2023-09-05,2911,XOM,EXXON MOBIL CORP,,113.5,115.825,113.53,18304013.0,8.8e-05,4003193.0,,8.8e-05,-0.004194,2023-09-05,0.0,0.0,3.0,454482501.29
11850,2023-09-06,2911,XOM,EXXON MOBIL CORP,,113.23,114.59,114.51,13325542.0,0.008632,4003193.0,,0.008632,-0.006972,2023-09-06,1.0,0.0,1.0,458405630.43
11850,2023-09-07,2911,XOM,EXXON MOBIL CORP,,113.7,115.85,113.95,13248541.0,-0.00489,4003193.0,,-0.00489,-0.003211,,0.0,0.0,0.0,456163842.35
11850,2023-09-08,2911,XOM,EXXON MOBIL CORP,,114.32,116.05,115.61,14286483.0,0.014568,4003193.0,,0.014568,0.001427,,0.0,0.0,0.0,462809142.73
11850,2023-09-11,2911,XOM,EXXON MOBIL CORP,,113.565,116.68,114.16,14383562.0,-0.012542,4003193.0,,-0.012542,0.006724,,0.0,0.0,0.0,457004512.88
11850,2023-09-12,2911,XOM,EXXON MOBIL CORP,,115.27,117.665,117.49,20145761.0,0.02917,4003193.0,,0.02917,-0.005696,,0.0,0.0,0.0,470335145.57
11850,2023-09-13,2911,XOM,EXXON MOBIL CORP,,115.9,117.96,116.44,13472800.0,-0.008937,4003193.0,,-0.008937,0.001242,2023-09-13,0.0,0.0,1.0,466131792.92
11850,2023-09-14,2911,XOM,EXXON MOBIL CORP,,117.33,118.66,118.52,15210701.0,0.017863,4003193.0,,0.017863,0.00843,,0.0,0.0,0.0,474458434.35999995
11850,2023-09-15,2911,XOM,EXXON MOBIL CORP,,116.5,118.51,116.7,34568393.0,-0.015356,4003193.0,,-0.015356,-0.01216,2023-09-15,0.0,0.0,2.0,467172623.1
11850,2023-09-18,2911,XOM,EXXON MOBIL CORP,,116.7,118.24,117.64,14045311.0,0.008055,4003193.0,,0.008055,0.000721,2023-09-18,0.0,0.0,2.0,470935624.52
11850,2023-09-19,2911,XOM,EXXON MOBIL CORP,,116.61,118.84,117.33,12569724.0,-0.002635,4003193.0,,-0.002635,-0.002151,,0.0,0.0,0.0,469694634.69
11850,2023-09-20,2911,XOM,EXXON MOBIL CORP,,116.32,118.02,116.4,11883207.0,-0.007926,4003193.0,,-0.007926,-0.009395,,0.0,0.0,0.0,465971665.20000005
11850,2023-09-21,2911,XOM,EXXON MOBIL CORP,,114.6,117.37,114.76,14409635.0,-0.014089,4003193.0,,-0.014089,-0.016401,2023-09-21,0.0,0.0,2.0,459406428.68
11850,2023-09-22,2911,XOM,EXXON MOBIL CORP,,114.805,116.68,114.94,13200212.0,0.001568,4003193.0,,0.001568,-0.002296,,0.0,0.0,0.0,460127003.42
11850,2023-09-25,2911,XOM,EXXON MOBIL CORP,,114.83,116.645,116.23,11316012.0,0.011223,4003193.0,,0.011223,0.004023,,0.0,0.0,0.0,465291122.39000005
11850,2023-09-26,2911,XOM,EXXON MOBIL CORP,,115.37,116.73,116.41,11805429.0,0.001549,4003193.0,,0.001549,-0.014735,2023-09-26,0.0,0.0,1.0,466011697.13
11850,2023-09-27,2911,XOM,EXXON MOBIL CORP,,117.4,120.5,120.2,23976160.0,0.032557,4003193.0,,0.032557,0.000229,,0.0,0.0,0.0,481183798.6
11850,2023-09-28,2911,XOM,EXXON MOBIL CORP,,118.19,120.7,119.47,16808116.0,-0.006073,4003193.0,,-0.006073,0.005893,,0.0,0.0,0.0,478261467.71
11850,2023-09-29,2911,XOM,EXXON MOBIL CORP,,116.733,119.18,117.58,18813565.0,-0.01582,4003193.0,,-0.01582,-0.002709,,0.0,0.0,0.0,470695432.94
11850,2023-10-02,2911,XOM,EXXON MOBIL CORP,,114.55,117.79,115.63,14394999.0,-0.016584,4003193.0,,-0.016584,7.9e-05,,0.0,0.0,0.0,462889206.59
11850,2023-10-03,2911,XOM,EXXON MOBIL CORP,,115.0341,116.44,115.83,13297056.0,0.00173,4003193.0,,0.00173,-0.013744,,0.0,0.0,0.0,463689845.19
11850,2023-10-04,2911,XOM,EXXON MOBIL CORP,,110.5018,114.09,111.5,19622226.0,-0.037382,4003193.0,,-0.037382,0.00811,,0.0,0.0,0.0,446356019.5
11850,2023-10-05,2911,XOM,EXXON MOBIL CORP,,108.7,110.9,108.99,20128783.0,-0.022511,4003193.0,,-0.022511,-0.001304,2023-10-05,0.0,0.0,2.0,436308005.07
11850,2023-10-06,2911,XOM,EXXON MOBIL CORP,,105.11,108.27,107.17,25367466.0,-0.016699,4003193.0,,-0.016699,0.011815,2023-10-06,0.0,0.0,1.0,429022193.81
11850,2023-10-09,2911,XOM,EXXON MOBIL CORP,,109.52,112.07,110.92,22369887.0,0.034991,4003193.0,,0.034991,0.006304,,0.0,0.0,0.0,444034167.56
11850,2023-10-10,2911,XOM,EXXON MOBIL CORP,,110.12,111.45,110.45,13891952.0,-0.004237,4003193.0,,-0.004237,0.005208,,0.0,0.0,0.0,442152666.85
11850,2023-10-11,2911,XOM,EXXON MOBIL CORP,,104.83,107.17,106.49,57939024.0,-0.035853,4003193.0,,-0.035853,0.004293,2023-10-11,0.0,0.0,3.0,426300022.57
11850,2023-10-12,2911,XOM,EXXON MOBIL CORP,,106.09,107.84,106.47,31182957.0,-0.000188,4003193.0,,-0.000188,-0.006246,,0.0,0.0,0.0,426219958.71
11850,2023-10-13,2911,XOM,EXXON MOBIL CORP,,107.84,110.2,109.87,30290328.0,0.031934,4003193.0,,0.031934,-0.005019,,0.0,0.0,0.0,439830814.91
