"PERMNO","date","SICCD","TICKER","COMNAM","BIDLO","ASKHI","PRC","VOL","RET","SHROUT","RETX","sprtrn","positive","negative","total","market_cap","tomorrow_return","yesterday_return","yesterday_volume","X10_day_ma","X20_day_ma","X30_day_ma","proper","Ask_minus_Bid","comp_size","dummy_negative","dummy_positive","dummy_total","move_avg_10","move_avg_20","move_avg_30","lasso_pred","pred_forest","log_pred"
13856,"2023-04-06",2086,"PEP","PEPSICO INC",0.789572958370124,0.721793839195235,0.80400768933942,-0.722914614403865,0.42408437077836,1.3217209668765,0.438080120824907,0.324563784941415,0,0,1,0.816814320515664,-0.006292,1.049474031813,-0.518892315532942,0.502691484548368,0.204807645991973,0.0631046279316062,"1",-0.728040542978586,"1","0","0","1","0","0","0",-0.00028920703566014,-0.00867772727272727,"Negative"
13856,"2023-04-10",2086,"PEP","PEPSICO INC",0.632192595349061,0.626281801039296,0.673857071633986,-1.18186618895489,-0.655779378559533,1.3217209668765,-0.646904561240551,0.0113868841706493,0,0,1,0.688012504742829,-0.001528,0.424468198321383,-0.725407484486209,0.548807941599914,0.2668042034887,0.0887049808886631,"1",-0.130295683828641,"1","0","0","1","0","0","0",-0.000571657977816619,0.00390573333333333,"Negative"
13856,"2023-04-11",2086,"PEP","PEPSICO INC",0.751621120415483,0.624586341136644,0.642441405291296,-0.630426521606484,-0.152061479622324,1.3217209668765,-0.140797929951034,-0.114344608705574,0,0,2,0.656922411280421,-0.001968,-0.653408292298325,-1.18398324761311,0.587294313016511,0.317922168983711,0.113492097200836,"1",-1.2781668249421,"1","0","0","1","0","0","0",0.00019517952529687,0.00317857142857143,"Positive"
13856,"2023-04-12",2086,"PEP","PEPSICO INC",0.69469782814301,0.613283275118972,0.602049834279267,-0.615250653845493,-0.198584543336088,1.3217209668765,-0.187541615460561,-0.610723327929543,0,0,0,0.61694943397161,0.009969,-0.150617378628268,-0.632995125347445,0.622414744095803,0.368041140711146,0.145421863291982,"1",-0.84441564829983,"1","0","0","0","1","0","0",0.000521820243978393,0.0154112857142857,"Negative"
13856,"2023-04-13",2086,"PEP","PEPSICO INC",0.678513437508862,0.707098723065658,0.806251665506753,-0.293570522953955,1.06356502837119,1.3217209668765,1.08059332528314,1.49870436065341,0,0,1,0.819035041477262,-0.004719,-0.197054826574285,-0.617831684310299,0.66404298148296,0.4110557620719,0.191566209636325,"1",0.18709096704745,"1","0","0","1","0","0","0",0.00039024828265545,-0.00524584615384615,"Positive"
13856,"2023-04-14",2086,"PEP","PEPSICO INC",0.769492036170196,0.640410633561388,0.708637580239595,-1.10368150588746,-0.489459425782827,1.3217209668765,-0.479795885543991,-0.360230305477975,0,0,1,0.722432569287157,0.005122,1.06277202827027,-0.296414960442086,0.694113941028842,0.449907678139677,0.227597624683217,"1",-1.29944231010582,"1","0","0","1","0","0","0",-0.000639838237820617,-0.0018653125,"Negative"
13856,"2023-04-17",2086,"PEP","PEPSICO INC",0.832075400505137,0.722923015490399,0.814105582092424,-0.795706648993072,0.551071187869793,1.3217209668765,0.565669135136139,0.291463787298976,0,0,0,0.826807564842864,0.00206,-0.487394415891314,-1.10586258589067,0.718238121724905,0.501636229247063,0.267554067222264,"1",-1.12033044346142,"1","0","0","0","0","0","0",0.00000305168074311785,0.00775909090909091,"Negative"
13856,"2023-04-18",2086,"PEP","PEPSICO INC",0.861007510134639,0.776034992400841,0.856741129271792,-1.16621803435051,0.22731295811628,1.05498431077732,0.240375578249384,-0.0057087190073135,0,0,0,0.86442905891926,-0.000595,0.551221323283125,-0.798139913488028,0.744382001269937,0.541820211008596,0.307616553358773,"1",-0.897440378106216,"2","0","0","0","0","0","0",-0.000581489258960502,0.00390573333333333,"Positive"
13856,"2023-04-19",2086,"PEP","PEPSICO INC",0.918488884842772,0.787351622097736,0.844399260351448,-1.27664689972256,-0.0534114377020012,1.05498431077732,-0.0416800695410588,-0.119558161447789,0,0,1,0.852217814738833,0.003302,0.228058901440616,-1.16834790646356,0.776584865156399,0.579062603199157,0.350331013423121,"1",-1.33635437760272,"2","0","0","1","0","0","0",-0.000605422134094973,-0.00190217647058824,"Positive"
13856,"2023-04-20",2086,"PEP","PEPSICO INC",0.912349978050508,0.868167413817495,0.912840533455168,-0.49398841441317,0.358634878871951,1.05498431077732,0.372320254164913,-0.831147488053915,0,0,0,0.919934714284833,0.000432,-0.0521488810518273,-1.2786863474173,0.795547593238421,0.628016072947299,0.393540508620657,"1",-0.521739219909143,"2","0","0","0","0","0","0",0.000176418312639074,0.0026006,"Positive"
13856,"2023-04-21",2086,"PEP","PEPSICO INC",1.01615331108332,0.907162991578467,0.921816438124506,-0.536637047596938,0.0551776223753528,1.05498431077732,0.0674239418641332,0.000111060797950441,0,0,0,0.928815619143322,0.000485,0.359139152233691,-0.496668740179312,0.807329169857427,0.682186799995967,0.441664995497786,"1",-1.1406431891175,"2","0","0","0","0","0","0",0.0000457355434803681,-0.008287125,"Positive"
13856,"2023-04-24",2086,"PEP","PEPSICO INC",1.00387549749879,0.928639947318647,0.931914330877514,-0.650551031651622,0.0607815368681471,1.05498431077732,0.0730544312550535,-0.0060724552451425,0,0,0,0.938806637109125,0.022695,0.0562403440403532,-0.53928245062948,0.833136432927632,0.717764054566602,0.489294447241721,"1",-0.823245958686411,"2","0","0","0","0","0","0",0.00000879995744645814,-0.008287125,"Positive"
13856,"2023-04-25",2086,"PEP","PEPSICO INC",1.14004872796477,1.33667836994344,1.40427243608962,0.606896191819363,2.4091389120561,1.05498431077732,2.43254819299733,-2.02638476556,0,0,5,1.40616536540036,-0.006167,0.0618339457247599,-0.653103156484569,0.90932407393604,0.774487852025557,0.545869891035554,"1",1.70523595462793,"2","0","0","1","0","0","0",0.0011509223884932,-0.0101149,"Positive"
13856,"2023-04-26",2086,"PEP","PEPSICO INC",1.32198248582514,1.25077619851572,1.27299758632435,-0.213284587643189,-0.642562599095396,1.05498431077732,-0.63362510512989,-0.575077176622302,0,0,0,1.2762799116187,0.0061,2.40586967045439,0.603314409266479,0.976422845713082,0.825050845650909,0.598944693884993,"1",-0.823256538241444,"2","0","0","0","0","0","0",-0.000133163787271089,0.0105841875,"Negative"
13856,"2023-04-27",2086,"PEP","PEPSICO INC",1.28179943429272,1.31068244840939,1.4020273379342,-0.16815762689203,0.654479270397205,1.05498431077732,0.669567599745952,2.26291419633213,1,0,1,1.40394402907262,0.006326,-0.640215835495479,-0.2161947670818,1.03600396175778,0.875114314641106,0.645124399881711,"1",0.118334438912638,"2","0","1","1","0","0","0",0.000803004242083264,0.006375125,"Positive"
13856,"2023-04-28",2086,"PEP","PEPSICO INC",1.51954366804886,1.49944365090453,1.5366659079743,-0.145678752792286,0.678375207668366,1.05498431077732,0.693576856394028,0.89126484347899,0,0,0,1.53715760195,0.004138,0.65443910530859,-0.171104758436977,1.11881172677114,0.930950068304226,0.695971615351067,"1",-0.368335671985694,"2","0","0","0","0","0","0",0.000332777964081301,0.00765142857142857,"Positive"
13856,"2023-05-01",2086,"PEP","PEPSICO INC",1.59097821981338,1.57913026632912,1.62530184459595,-0.840356609459294,0.447028699928102,1.05498431077732,0.461133256633015,-0.156174276055908,0,0,0,1.6248554273145,0.002974,0.678291067208135,-0.148644291110751,1.19993618499939,0.983011580332311,0.754491804665662,"1",-0.299568564295909,"2","0","0","0","0","0","0",-0.00031429200297149,-0.0087608125,"Positive"
13856,"2023-05-02",2086,"PEP","PEPSICO INC",1.53182148163339,1.59891063186005,1.68925628735308,-0.574657552522012,0.323954049558054,1.05498431077732,0.337474961330538,-1.51412289728416,0,0,0,1.68813298454436,-0.000364,0.447370303331124,-0.842753312438481,1.28319265977371,1.037126749141,0.806329055041764,"1",0.446290065262889,"2","0","0","0","0","0","0",-0.0000204982615464301,-0.00956071428571429,"Positive"
13856,"2023-05-03",2086,"PEP","PEPSICO INC",1.75840295051145,1.6836836269926,1.68140124877933,-0.723080056202297,-0.028986829252275,1.05498431077732,-0.017139634648557,-0.957848944231015,0,0,0,1.68036108268007,0.006244,0.324522145583024,-0.57727182255296,1.36689784430897,1.09446096570412,0.856433682451674,"1",-0.907892978475048,"2","0","0","0","0","0","0",-0.000119847254678295,0.00494588235294118,"Positive"
13856,"2023-05-04",2086,"PEP","PEPSICO INC",1.80025913318597,1.76280508911631,1.81604094080751,-0.307293236684846,0.669705000339892,1.05498431077732,0.684865533185434,-0.984644180417751,0,0,0,1.81357576567055,0.004602,-0.0277692208801684,-0.72557279081301,1.45722326505469,1.14852063177557,0.916085451361452,"1",-0.564057440025975,"2","0","0","0","0","0","0",0.00034333087008662,0.0026006,"Positive"
13856,"2023-05-05",2086,"PEP","PEPSICO INC",1.826489007662,1.82271133900997,1.91589788025392,-0.365553259628896,0.496089385298981,1.05498431077732,0.510426597715789,2.13063545117499,0,0,1,1.91237583222127,-0.004736,0.669636815545469,-0.310126437360913,1.55663733062079,1.2035238443801,0.981925159436177,"1",-0.25196056666448,"2","0","0","1","0","0","0",0.000125560615358184,-0.0000509411764705883,"Positive"
13856,"2023-05-08",2086,"PEP","PEPSICO INC",1.85550817815147,1.76845662212514,1.81267609854459,-1.26122640434509,-0.491256907789949,1.05498431077732,-0.481601891575041,-0.0545706202890086,1,0,4,1.81024653646173,0.004086,0.496340702983287,-0.368338754221345,1.64471875373981,1.25985917818111,1.03234805907708,"1",-1.03483705927045,"2","0","1","1","0","0","0",-0.000461826373631925,-0.007738875,"Positive"
13856,"2023-05-09",2086,"PEP","PEPSICO INC",1.86220739970913,1.84418716444355,1.90131203516624,-0.862804846188958,0.441530519671021,1.05498431077732,0.45560900289098,-0.664556291128235,0,0,0,1.89794436182623,0.00067,-0.489188590016501,-1.26327847907642,1.69442567431736,1.32213324936404,1.08414991444116,"1",-0.389505361599172,"2","0","0","0","0","0","0",-0.0000633630004585852,0.0026006,"Positive"
13856,"2023-05-10",2086,"PEP","PEPSICO INC",1.85828854484593,1.94704506520438,1.91589788025392,-0.268676010059445,0.0803423704750707,1.05498431077732,0.092708026298832,0.434290883353162,0,0,0,1.91237583222127,0.005508,0.44188224130114,-0.865183167481967,1.75871953321515,1.38712695467171,1.13662367391959,"1",0.610378963765827,"2","0","0","0","0","0","0",0.000262042546057875,0.00390573333333333,"Positive"
13856,"2023-05-11",2086,"PEP","PEPSICO INC",1.89429602359473,1.94026322559377,2.03595060520634,-0.58079209670033,0.59188460285505,1.05498431077732,0.606676095605861,-0.315127011987179,0,0,0,2.0311579347036,0.003993,0.0813587817929715,-0.271540832361275,1.82211563597457,1.4479579546864,1.18849628394806,"1",0.205605188348538,"2","0","0","0","0","0","0",0.00006043068070626,0.00165447058823529,"Positive"
13856,"2023-05-12",2086,"PEP","PEPSICO INC",2.11222721472005,2.01938468771748,2.12346567573241,-1.02559156299519,0.431697235749703,1.05498431077732,0.445729087544648,-0.301305034949678,0,0,0,2.1177467570739,-0.009433,0.591959629890313,-0.583401343474116,1.88079910808639,1.51794696184838,1.24256119242354,"1",-1.11948407905909,"2","0","0","0","0","0","0",-0.000459680450469165,0.00994375,"Positive"
13856,"2023-05-15",2086,"PEP","PEPSICO INC",2.00619155194461,2.09398492343412,1.91589788025392,-0.927128711688064,-0.987890612934382,1.05498431077732,-0.980590734389245,0.249270383710813,0,0,0,1.91237583222127,-0.004324,0.432067053439823,-1.02783658676562,1.90986044261876,1.57245064981775,1.28488669631181,"1",0.583824280642518,"2","0","0","0","0","0","0",-0.000343141062590109,-0.00190217647058824,"Negative"
13856,"2023-05-16",2086,"PEP","PEPSICO INC",1.84323036456694,1.82271133900997,1.82164975923776,0.417894255796095,-0.447694402676152,1.05498431077732,-0.437832804234302,-0.882676788413023,0,0,0,1.819125221094,-0.007083,-0.984908346840232,-0.929454361534152,1.9231005784232,1.62018294834114,1.32353476099382,"1",-0.410643312547493,"2","0","0","0","1","0","0",0.00166601177471428,0.011133875,"Positive"
13856,"2023-05-17",2086,"PEP","PEPSICO INC",1.65348345260733,1.7215500284584,1.6679385137634,-0.0216285126826872,-0.739415159008596,1.05498431077732,-0.730936959508815,1.33235565455295,0,0,0,1.66704083550544,-0.002603,-0.445706252394321,0.414467237036774,1.92175422472938,1.66092195747507,1.3596369307051,"1",0.441010867303325,"2","0","0","0","1","0","0",0.00112950312481223,0.00751090909090909,"Positive"
13856,"2023-05-18",2086,"PEP","PEPSICO INC",1.60548836314054,1.50961754062704,1.61183910958002,-0.570078915399601,-0.265725783013907,1.05498431077732,-0.255001252502719,1.03578937530971,0,0,1,1.61153518013987,0.001462,-0.736890158946732,-0.024695629250326,1.90133282525644,1.69550016277539,1.38764177538305,"1",-1.08773483441645,"2","0","0","1","1","1","0",0.000731375347047413,0.000651210526315789,"Positive"
13856,"2023-05-19",2086,"PEP","PEPSICO INC",1.68250485542653,1.63960166952367,1.64325477592271,-0.487814748669981,0.164083885159846,1.05498431077732,0.176846660215981,-0.284694413422153,0,0,0,1.64261834714459,-0.027106,-0.264072507132741,-0.572696934636855,1.87406689079531,1.73118842282051,1.41409079535667,"1",-0.601096462183183,"2","0","0","0","1","1","0",0.000694252498526608,-0.00606435714285714,"Positive"
13856,"2023-05-22",2086,"PEP","PEPSICO INC",1.15902241461234,1.47344659906388,1.05982097241561,0.406669666087109,-2.856531760692,1.05498431077732,-2.85809335713896,-0.0905805078340792,0,0,0,1.06535953134263,-0.003054,0.164946188095802,-0.490500129727887,1.79877689371978,1.73751573486583,1.42625451577234,"1",2.80553083677506,"2","0","0","0","1","1","1",0.00171676525654113,-0.0138225714285714,"Negative"
13856,"2023-05-23",2086,"PEP","PEPSICO INC",0.955880408032009,0.935420656622649,0.995868773634645,0.683382621896058,-0.313411923320515,1.05498431077732,-0.302913530149985,-1.46998956709424,1,0,1,1.00208419433899,-0.006342,-2.85011065945377,0.403251838556835,1.70822717419633,1.71731273851059,1.43739284162891,"1",-0.304858341810506,"2","0","1","1","1","1","1",0.00288667246291893,-0.0005168,"Positive"
13856,"2023-05-24",2086,"PEP","PEPSICO INC",0.931324780862958,0.947855159548693,0.863473057773795,-0.564591055402048,-0.661066090345189,1.05498431077732,-0.652216343684816,-0.996768721678718,0,0,0,0.871089737563127,-0.005895,-0.311670891277409,0.679738208608676,1.60297842306653,1.69705429492084,1.44563164063138,"0",0.0442775537082268,"2","0","0","0","1","1","1",0.00094966102974275,-0.000716071428571429,"Positive"
13856,"2023-05-25",2086,"PEP","PEPSICO INC",0.661212882003394,0.663016765596732,0.741176356654039,-0.0959481736784968,-0.613802886981433,1.05498431077732,-0.604729008633092,0.952493776846871,0,0,0,0.750087408866178,-0.001197,-0.658685275019463,-0.567213568360635,1.47349328574907,1.66436318268666,1.44358078079386,"0",-0.061528576138826,"1","0","0","0","1","1","1",0.0014634127251389,0.00971685714285714,"Positive"
13856,"2023-05-26",2086,"PEP","PEPSICO INC",0.710882218777159,0.666407685402034,0.716492618813354,-0.221058938137018,-0.117063447601288,1.05498431077732,-0.105633930170003,1.47275784235495,0,0,0,0.725664920505328,-0.010731,-0.611509049492487,-0.0989544337654348,1.33278759927064,1.62379068176446,1.44382833372011,"0",-0.500580109850757,"1","0","0","0","1","1","1",0.00133995450983714,-0.00316226666666667,"Positive"
13856,"2023-05-30",2086,"PEP","PEPSICO INC",0.52169227308833,0.535292119597029,0.495460966330855,-0.27772864590184,-1.12513365088999,1.05498431077732,-1.11848460664235,-0.107312374774213,0,0,0,0.506972638364968,0.004075,-0.115683753014332,-0.223962751566897,1.19073544689289,1.56789948086683,1.4337861924467,"0",0.0654260842116103,"1","0","0","0","1","1","1",0.00116874438959068,0.008362125,"Positive"
13856,"2023-05-31",2086,"PEP","PEPSICO INC",0.606521919473563,0.708229029667425,0.578489206510332,7.29253925566161,0.440367443078177,1.05498431077732,0.454440410753242,-0.850061772421023,0,0,0,0.589122118419123,0.00606,-1.12189881828098,-0.280586055473969,1.06641198660045,1.51295182650228,1.42501703401831,"0",0.880041241905161,"1","0","0","0","1","1","1",0.00838295183594886,0.0106656875,"Positive"
13856,"2023-06-01",2086,"PEP","PEPSICO INC",0.532853921801538,0.490079855526336,0.560536275183569,0.165700622934215,0.650249900968681,1.05498431077732,-0.0716385225267104,1.08537874906706,0,0,0,0.571359198589032,0.010264,0.440721305102489,7.28348294991209,0.955665166381782,1.45750464750257,1.41607104196841,"0",-0.463551667248551,"1","0","0","0","1","1","1",0.00145233503961972,0.0114730588235294,"Positive"
13856,"2023-06-02",2086,"PEP","PEPSICO INC",0.633308760220381,0.6709277815025,0.770348046829393,-0.297606171609718,1.09475662790655,1.05498431077732,1.1119328417043,1.6528072800803,0,0,0,0.778950349656277,0.000706,0.65021751913168,0.162480112341716,0.871511047674591,1.40577609639519,1.41158036611727,"0",0.277006605240618,"1","0","0","0","1","1","1",0.000971168372382619,-0.000889375,"Positive"
13856,"2023-06-05",2086,"PEP","PEPSICO INC",0.846496250642601,0.883426552941353,0.78493389191707,-0.283903725677495,0.0841488029607423,1.05498431077732,0.0965325096587024,-0.352349353658347,0,0,0,0.793381820051324,-0.014279,1.09390622632499,-0.30044730451638,0.785673846593249,1.34982933725759,1.407266488528,"0",0.245278519708012,"1","0","0","0","1","1","1",0.000881020414215362,-0.0126124285714286,"Positive"
13856,"2023-06-06",2086,"PEP","PEPSICO INC",0.491554705397807,0.764744359755789,0.489851025912516,-0.441804960316363,-1.50027871920007,1.05498431077732,-1.49540868888736,0.176038154494575,0,0,0,0.501422072828412,-0.007986,0.0851582093521911,-0.286756078799983,0.728673456855578,1.28439155454927,1.39333478549376,"0",2.49873432048323,"1","0","0","0","1","1","1",0.000954351403708832,-0.00253054545454545,"Negative"
13856,"2023-06-07",2086,"PEP","PEPSICO INC",0.410075785956279,0.382701858665047,0.327162753780729,0.116361730813293,-0.834893173857525,1.05498431077732,-0.826867750452231,-0.571561059656622,0,0,2,0.340455672268249,0.011049,-1.49635351217296,-0.444528016381926,0.66179887165077,1.20652121420199,1.35938948385781,"0",-0.304847762255443,"1","0","0","1","1","1","1",0.00185544595526667,0.0024780625,"Positive"
13856,"2023-06-08",2086,"PEP","PEPSICO INC",0.368777685717423,0.445997898057414,0.550439504418645,-0.415812686884681,1.17775800294134,1.05498431077732,1.19532782607925,0.641014311852641,0,0,1,0.561369290736336,0.001373,-0.83219246689049,0.113181621257289,0.630493651697186,1.13897443848404,1.3366179384501,"0",0.679040275905346,"1","0","0","1","1","1","1",0.00120353658971167,0.00657142857142857,"Positive"
13856,"2023-06-09",2086,"PEP","PEPSICO INC",0.555177219227947,0.50590414795108,0.578489206510332,-0.808399004400966,0.15467353818138,1.05498431077732,0.16739168746519,0.0298161868873184,0,0,0,0.589122118419123,-0.002468,1.17675485504686,-0.418557026662592,0.614223967619288,1.06687643831242,1.31066398896933,"0",-0.527028997423739,"1","0","0","0","1","1","1",0.000382955398484229,0.000846125,"Positive"
13856,"2023-06-12",2086,"PEP","PEPSICO INC",0.520576108217011,0.494601081933405,0.527997498769128,-0.333234133603625,-0.251451661192638,1.05498431077732,-0.240659439903206,1.02075494414611,0,0,0,0.539164808363895,-0.001979,0.155553158852176,-0.810821875790362,0.595373332823385,0.987951490454857,1.27887562612802,"0",-0.304858341810506,"1","0","0","0","1","1","1",0.00105704036287149,-0.00166972727272727,"Positive"
13856,"2023-06-13",2086,"PEP","PEPSICO INC",0.564106538198512,0.433564525437972,0.487605927757096,-0.978912465941366,-0.199747619928932,1.05498431077732,-0.188710207598299,0.731220898834232,0,0,0,0.499200736500681,0.008979,-0.249824653785668,-0.336046092636881,0.594587782176626,0.917296450446002,1.24302093862367,"0",-1.28875695952636,"1","0","0","0","1","1","1",0.000561911689542175,-0.00393789473684211,"Positive"
13856,"2023-06-14",2086,"PEP","PEPSICO INC",0.603730391130389,0.598588158989395,0.670491107382983,-0.641390457997714,0.958888135015221,1.05498431077732,0.9754200328867,-0.0100735538612615,0,0,0,0.680150283105556,0.013867,-0.198215762772935,-0.981195712781316,0.603788520283117,0.860350697540823,1.21091437427067,"0",-0.11972670835448,"1","0","0","0","0","1","1",0.000421272681063468,0.00971685714285714,"Positive"
13856,"2023-06-15",2086,"PEP","PEPSICO INC",0.836450766800716,0.883426552941353,0.955477202622617,-0.281200566948132,1.47571707918086,1.05498431077732,1.49469988463799,1.36715308797193,0,0,0,0.962120122475774,0.001777,0.958287770391733,-0.643950083944986,0.643284965535188,0.825106514896365,1.18803674990585,"0",0.340494514970839,"2","0","0","0","0","0","1",0.000451956401281383,0.0095384705882353,"Positive"
13856,"2023-06-16",2086,"PEP","PEPSICO INC",1.07977470874858,1.04336606739803,0.992500565407475,1.88937744605476,0.197390169409473,0.452871924208166,0.210310889614847,-0.554586701891268,0,0,0,0.988363099467764,-0.003924,1.47416560121021,-0.284055133545828,0.665501540668394,0.794468948437318,1.16208272970577,"0",-0.468830865208085,"2","0","0","0","0","0","1",0.00234070647570893,-0.01262225,"Positive"
13856,"2023-06-20",2086,"PEP","PEPSICO INC",1.02843224083271,1.07557867524179,0.910596557287832,-0.359397976307755,-0.405400708390912,0.452871924208166,-0.395338544680187,-0.683470575495343,0,0,0,0.907366715633118,0.000648,0.198191179238973,1.88474550672436,0.678068555728667,0.758225661019807,1.13040048118123,"0",0.31932482535742,"2","0","0","0","0","0","1",0.000556398698943906,0.0073522,"Positive"
13856,"2023-06-21",2086,"PEP","PEPSICO INC",0.911010580204923,0.963678321666831,0.924059292303758,-0.510166359847854,0.0780162172893825,0.452871924208166,0.0903708420233557,-0.745305735926272,0,0,0,0.920680262525978,0.010354,-0.403490390625215,-0.362188511139565,0.721491968776088,0.75150977431107,1.10239556578398,"0",0.384928646093522,"2","0","0","0","0","0","1",0.000556509715038419,0.00637438461538462,"Positive"
13856,"2023-06-22",2086,"PEP","PEPSICO INC",1.09874951156103,1.04279978379054,1.13948324834409,-0.819555720551622,1.10427270912073,0.452871924208166,1.12149405010397,0.340568179405891,0,0,0,1.13371698479642,-0.006832,0.0790369093956707,-0.512833438341189,0.802728856906926,0.758614124677745,1.07838639718362,"0",-0.653983657774175,"2","0","0","0","0","0","0",-0.000153592658557254,-0.00347728571428571,"Positive"
13856,"2023-06-23",2086,"PEP","PEPSICO INC",1.1076788305316,1.09027266106477,0.995868773634645,1.26235350134247,-0.712875865844608,0.452871924208166,-0.704271811638608,-1.037992161966,0,0,0,0.991693982689065,-0.006342,1.10340479522304,-0.821969456290074,0.847274437075933,0.765163503174768,1.04939151759894,"0",-0.294278786781282,"2","0","0","0","0","0","1",0.00184697161092183,0.00571818181818182,"Positive"
13856,"2023-06-26",2086,"PEP","PEPSICO INC",0.903454144026083,0.912813394280703,0.863473057773795,-0.569828631653256,-0.661066090345189,0.452871924208166,-0.652216343684816,-0.653401713168146,0,0,0,0.860765418066643,0.007193,-0.710399705686618,1.25823499910367,0.87577451973928,0.771213301533892,1.01244068087109,"0",-0.019538322227913,"2","0","0","0","1","0","1",0.00100769898154952,0.0105841875,"Positive"
13856,"2023-06-27",2086,"PEP","PEPSICO INC",0.88556313730369,0.933160043419117,1.01269747290157,0.397128717700054,0.770046790031624,0.452871924208166,0.785683163977573,1.27961390006775,0,0,0,1.00833619369382,-0.013532,-0.658685275019463,-0.572446855834771,0.92424740432011,0.785866024165169,0.977434625023653,"0",0.340483935415836,"2","0","0","0","0","0","0",0.00113378791308857,-0.0115334444444444,"Positive"
13856,"2023-06-28",2086,"PEP","PEPSICO INC",0.820824458602227,0.947855159548693,0.729956475817361,0.122841770257282,-1.42129524512238,0.452871924208166,-1.41605065917005,-0.152294422852399,1,0,1,0.728728408294961,0.00098,0.769793947592673,0.393718702753068,0.948483902713274,0.797466096248263,0.94005947246735,"0",1.0916535015993,"1","0","1","1","1","1","1",0.0015196113072281,0.00778176923076923,"Negative"
13856,"2023-06-29",2086,"PEP","PEPSICO INC",0.598707649209445,0.62571664773841,0.750152261323377,0.402339427334423,0.113119983546132,0.452871924208166,0.125641077453272,0.433078429227065,0,0,3,0.748700392966308,0.007287,-1.41751539031915,0.119656354536125,0.956450492617558,0.805957959543199,0.906291039812558,"0",0.181801189532824,"1","0","0","1","1","1","1",0.00209778203301604,-0.0007705,"Positive"
13856,"2023-06-30",2086,"PEP","PEPSICO INC",0.876632702168253,0.809956623826481,0.900498664534824,1.27975882695697,0.779985808188655,0.452871924208166,0.795669314972791,1.37818642051941,0,0,0,0.897380723297445,0.002052,0.114076074664029,0.398925145610031,0.950952311323196,0.822775288926819,0.882105037590694,"0",-0.728040542978586,"2","0","0","0","1","0","0",0.00220836131205679,0.00225981818181818,"Positive"
13856,"2023-07-03",2086,"PEP","PEPSICO INC",0.830869942444112,0.823520303047686,0.943135333702273,-1.19072368831709,0.226467084230575,0.452871924208166,0.239525693058302,0.0326048313773407,0,0,0,0.939544911602771,0.00528,0.779714675108413,1.27562607240797,0.946015494103359,0.831322765964471,0.861030720137143,"0",-0.167324126430876,"2","0","0","0","1","0","0",-0.000229778790286536,0.000846125,"Positive"
13856,"2023-07-05",2086,"PEP","PEPSICO INC",0.998294673142188,0.942202496233253,1.05308904391361,0.169375693311344,0.567777197112463,0.452871924208166,0.582454367660015,-0.347984518804399,0,0,0,1.04828016303651,0.000107,0.227214584205234,-1.19283349403265,0.960265591537774,0.844587920164754,0.842431542989924,"1",-0.643404102744982,"2","0","0","0","0","0","0",0.000724552321396635,-0.00824881818181818,"Positive"
13856,"2023-07-06",2086,"PEP","PEPSICO INC",0.989644395389456,0.948984335843857,1.05533414206902,0.317824592264313,0.0208139957685952,0.0888241753301352,0.0328973559764142,-1.07000095089496,0,0,0,1.04420038323369,-0.018864,0.567896588681922,0.166152173396057,0.973393858467081,0.872561355236292,0.84229013974009,"1",-0.497935221093458,"2","0","0","0","0","0","0",0.000781475801098696,0.00401008333333333,"Positive"
13856,"2023-07-07",2086,"PEP","PEPSICO INC",0.78175868810601,0.850647661490102,0.660393214629979,0.655014302578636,-1.98507018994463,0.0888241753301352,-1.98249913902641,-0.456741653915268,0,0,1,0.653754860635448,0.006664,0.0219399563529543,0.314479515315084,0.925482001344292,0.889045668196476,0.831717568321464,"1",0.552085615554909,"1","0","0","1","1","1","1",0.00199428799409276,0.000589846153846154,"Positive"
13856,"2023-07-10",2086,"PEP","PEPSICO INC",0.864911854854517,0.854038581295404,0.797275760837414,0.27017264087441,0.714113379339394,0.0888241753301352,0.729484505717255,0.182221670537668,0,0,0,0.789079344818691,-0.001736,-1.98025282770134,0.651393118623222,0.905621517123904,0.901256214886471,0.829631348831569,"1",-0.204341989478049,"1","0","0","0","1","1","1",0.0021090535534011,0.000943,"Positive"
13856,"2023-07-11",2086,"PEP","PEPSICO INC",0.713113432354926,0.720210279646157,0.761372142160052,-0.472822705129469,-0.174054200650649,0.0888241753301352,-0.162894944919174,0.708063025025786,1,0,1,0.753584398147675,-0.004403,0.71396347040303,0.266866583614201,0.89541081738743,0.910303105553803,0.830267822574247,"1",-0.018141820964066,"1","0","1","1","1","1","1",0.000990332503338965,-0.0001475,"Negative"
13856,"2023-07-12",2086,"PEP","PEPSICO INC",0.775620897478618,0.707098723065658,0.670491107382983,0.542761335326442,-0.456047407297487,0.0888241753301352,-0.44622542049624,0.789176206061652,0,0,0,0.663737814386673,0.023803,-0.172569626748203,-0.475520362387188,0.861188142446507,0.917352008685977,0.82881807682703,"0",-0.733340900048216,"1","0","0","0","1","1","1",0.00194449218375702,0.0113594166666667,"Positive"
13856,"2023-07-13",2086,"PEP","PEPSICO INC",0.807429363981509,1.09705450067537,1.15967791186202,1.54968914037438,2.52629244522622,0.0888241753301352,2.55025729196223,0.917575098015288,0,0,2,1.14735646277924,0.003626,-0.45404388509372,0.539232069450896,0.904162845732979,0.950598203795287,0.84975099103075,"0",2.61510942580447,"2","0","0","1","0","0","0",0.00213461267624196,-0.000426166666666667,"Positive"
